,x [mm],y [mm],v_rms [m/s],u_rms [m/s],u [m/s],v [m/s],case_name,trailing_edge,phi [deg],alpha [deg],U [m/s],z [z/lambda],u_rate_of_change
193,40.0077821012,19.649122807,0.0883029805999,0.199319048552,19.7327943246,-0.317012313285,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0102710280364
197,40.0077821012,20.1403508772,0.0883229960197,0.202717706083,19.736826587,-0.316983483197,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0101038294543
198,40.0077821012,20.2631578947,0.0890250483429,0.203584147086,19.7380674082,-0.317351423351,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0102112504084
199,40.0077821012,20.3859649123,0.0895341721367,0.204633014654,19.7393214214,-0.317770604792,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0157735791367
200,40.0077821012,20.5087719298,0.0890097152149,0.205614345954,19.7412585276,-0.317971881354,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0162754491006
201,40.0077821012,20.6315789474,0.0884022604915,0.206242735156,19.743257267,-0.318113456787,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0170269441873
202,40.0077821012,20.7543859649,0.0878445588645,0.207032091634,19.7453482952,-0.317940328599,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0182096754747
203,40.0077821012,20.8771929825,0.087206636167,0.208385608086,19.7475845711,-0.317459242854,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0183027444927
204,40.0077821012,21.0,0.086800493415,0.209489494247,19.7498322766,-0.317105008264,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0149341520473
205,40.0077821012,21.1228070175,0.0868676817934,0.2107888329,19.7516662953,-0.316623914801,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0143805456183
206,40.0077821012,21.2456140351,0.0870340793236,0.212040314634,19.7534323272,-0.316075905509,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.014485703652
207,40.0077821012,21.3684210526,0.0870646131907,0.212668096182,19.7552112733,-0.315596926447,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0143985803323
208,40.0077821012,21.4912280702,0.0867359126574,0.2125664875,19.75697952,-0.31543772782,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0150759451796
209,40.0077821012,21.6140350877,0.0863013515037,0.212855451739,19.7588309518,-0.315278189772,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0189895339379
210,40.0077821012,21.7368421053,0.08620018893,0.212386691222,19.7611629998,-0.315620817206,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0190899612772
211,40.0077821012,21.8596491228,0.0861150675237,0.211662009907,19.7635073811,-0.316016853299,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0179935564104
212,40.0077821012,21.9824561404,0.0859725243235,0.210822737842,19.7657171161,-0.316429294596,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0173997953539
213,40.0077821012,22.1052631579,0.085822996803,0.210575061136,19.767853933,-0.316906074995,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0181180903432
214,40.0077821012,22.2280701754,0.0857869441975,0.210104271592,19.7700789617,-0.317471760299,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.021211277692
215,40.0077821012,22.350877193,0.0859626228261,0.209809699049,19.7726838554,-0.317360516811,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.02226249231
216,40.0077821012,22.4736842105,0.0860616368128,0.209720352763,19.7754178457,-0.316929290114,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.024976595055
217,40.0077821012,22.5964912281,0.0864920660719,0.209540278046,19.7784851469,-0.316237868653,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0272468870865
218,40.0077821012,22.7192982456,0.0890659744153,0.210331807479,19.7818312558,-0.314586298534,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0261402833466
