,x [mm],y [mm],v_rms [m/s],u_rms [m/s],u [m/s],v [m/s],case_name,trailing_edge,phi [deg],alpha [deg],U [m/s],z [z/lambda],u_rate_of_change
82,0.0,6.45267489712,0.912197422718,1.3151101907,16.2690318482,-1.71954257202,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.4510626715
83,0.0,6.56790123457,0.900081811942,1.28651194272,16.4362324852,-1.7265483325,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.46787612203
84,0.0,6.68312757202,0.88344928365,1.25681196518,16.6053704746,-1.73656770052,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.47797601932
85,0.0,6.79835390947,0.863749642821,1.22603605628,16.7756722381,-1.74835399204,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.46901787179
86,0.0,6.91358024691,0.843996167631,1.19498198328,16.9449417871,-1.75940682307,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.40933761514
87,0.0,7.02880658436,0.824349742953,1.16182108712,17.1073345987,-1.76794575379,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.39179316467
88,0.0,7.14403292181,0.804565339579,1.12803273268,17.2677058276,-1.77556922232,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.34837987582
89,0.0,7.25925925926,0.78314621606,1.09440821062,17.4230747022,-1.78292823069,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.23227086072
90,0.0,7.37448559671,0.757459490213,1.06187332448,17.5650647602,-1.7896017197,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.21011060947
91,0.0,7.48971193416,0.730568018913,1.02850233458,17.7045013736,-1.79618741907,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.170479657
92,0.0,7.6049382716,0.706412216268,0.991568658862,17.8393714576,-1.80231431943,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.09915391822
93,0.0,7.72016460905,0.686529967993,0.949620637992,17.9660229379,-1.80737548454,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.09395857858
94,0.0,7.8353909465,0.665351086155,0.906372219468,18.0920757782,-1.81271362132,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.04883283372
95,0.0,7.95061728395,0.641069367024,0.857277295688,18.2129289442,-1.81894410443,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.0130530004
