,x [mm],y [mm],v_rms [m/s],u_rms [m/s],u [m/s],v [m/s],case_name,trailing_edge,phi [deg],alpha [deg],U [m/s],z [z/lambda],u_rate_of_change
201,20.0290697674,20.6808510638,0.0757282252005,0.200050663328,19.7825747216,-0.836584636387,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0535113677944
202,20.0290697674,20.8085106383,0.0750286088532,0.200384394807,19.78940596,-0.837348393713,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0441206120398
203,20.0290697674,20.9361702128,0.0737260175173,0.20038792577,19.7950383786,-0.838087198755,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0547564414597
204,20.0290697674,21.0638297872,0.0733006397778,0.20100090874,19.8020285626,-0.839054724659,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0582545137095
205,20.0290697674,21.1914893617,0.0735598975677,0.201835944247,19.809465309,-0.840055293831,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.056186920763
206,20.0290697674,21.3191489362,0.0738958902517,0.202613463876,19.8166381074,-0.840957014368,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0600640534736
207,20.0290697674,21.4468085106,0.0745463869397,0.203768016737,19.8243058589,-0.841625789726,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0612877286615
208,20.0290697674,21.5744680851,0.0751782271198,0.204849020845,19.8321298243,-0.842171065872,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0614326717661
209,20.0290697674,21.7021276596,0.0750829606212,0.205959099145,19.839972293,-0.842510834762,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0577785208799
210,20.0290697674,21.829787234,0.0751265731028,0.207078365148,19.8473482744,-0.842894265616,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0527951860993
211,20.0290697674,21.9574468085,0.0751316258053,0.207951141326,19.8540880854,-0.843162594626,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0468212135108
212,20.0290697674,22.085106383,0.074505864543,0.208303781582,19.8600652616,-0.84303247643,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.036925180608
213,20.0290697674,22.2127659574,0.0736578962695,0.208451083173,19.8647791144,-0.842751230736,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0270466207552
214,20.0290697674,22.3404255319,0.0734527792764,0.208297292734,19.8682318745,-0.841943202502,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0360328722402
215,20.0290697674,22.4680851064,0.0733653244412,0.208316623796,19.8728318157,-0.841177611356,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0384855306171
216,20.0290697674,22.5957446809,0.0743965427447,0.208653278216,19.8777448621,-0.840647335883,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0330180718248
218,20.0290697674,22.8510638298,0.0800842520007,0.209631833803,19.8830591763,-0.839794090901,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0375501751663
219,20.0290697674,22.9787234043,0.0853230495499,0.21099278833,19.8878528156,-0.839572542351,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0423676709113
