,x [mm],y [mm],v_rms [m/s],u_rms [m/s],u [m/s],v [m/s],case_name,trailing_edge,phi [deg],alpha [deg],U [m/s],z [z/lambda],u_rate_of_change
149,0.0,14.4054054054,0.213730093273,0.23149730473,19.0308816017,-1.28185820425,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.043701477393
150,0.0,14.5225225225,0.215876570374,0.23144358565,19.0359997927,-1.28597636393,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0471029666744
151,0.0,14.6396396396,0.217056265671,0.231338492348,19.0415163564,-1.28704160979,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0504080077839
152,0.0,14.7567567568,0.217383135038,0.231072693022,19.047419997,-1.28147940473,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0477049663041
153,0.0,14.8738738739,0.218488139516,0.230793344093,19.0530070651,-1.27387638069,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0481744583659
154,0.0,14.990990991,0.217602871083,0.23040052026,19.0586491188,-1.2691460295,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0487288916938
155,0.0,15.1081081081,0.214969593198,0.229904683858,19.0643561061,-1.26679559192,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.043561544701
156,0.0,15.2252252252,0.213224825707,0.229329312036,19.0694579086,-1.26764682614,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0419729628341
157,0.0,15.3423423423,0.214953258639,0.22847074067,19.074373661,-1.27466038186,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0432456781295
158,0.0,15.4594594595,0.21676691139,0.227587438283,19.0794384702,-1.28381882624,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0458174300839
159,0.0,15.5765765766,0.217655207289,0.226909954008,19.0848044755,-1.29112014034,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0487690092972
160,0.0,15.6936936937,0.217542507481,0.226477268428,19.0905161613,-1.29677773628,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0505166284679
161,0.0,15.8108108108,0.216559616542,0.226065160404,19.0964325232,-1.29756072082,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0542326116922
162,0.0,15.9279279279,0.214141962057,0.226611554354,19.1027840903,-1.29247988935,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0545176582876
163,0.0,16.045045045,0.211609824506,0.227420303346,19.1091690413,-1.28553776464,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0504642843892
