,x [mm],y [mm],v_rms [m/s],u_rms [m/s],u [m/s],v [m/s],case_name,trailing_edge,phi [deg],alpha [deg],U [m/s],z [z/lambda],u_rate_of_change
186,20.0038910506,18.7894736842,0.0716593801035,0.194081988608,19.4995217196,-0.761530563908,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0177434785855
187,20.0038910506,18.9122807018,0.0714750958683,0.192575958905,19.5017007433,-0.762258151086,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0192902851473
188,20.0038910506,19.0350877193,0.0711059588959,0.190996312989,19.5040697257,-0.762998421463,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0184094269323
189,20.0038910506,19.1578947368,0.0710539219125,0.1895229236,19.5063305325,-0.763708998683,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0171348038828
190,20.0038910506,19.2807017544,0.0715693138846,0.188231598589,19.5084348066,-0.764360421893,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0163331905119
191,20.0038910506,19.4035087719,0.0720727697834,0.186982865185,19.510440637,-0.764996027201,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0139827424765
192,20.0038910506,19.5263157895,0.072521799653,0.185867251527,19.5121578159,-0.76527039567,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0139245372094
193,20.0038910506,19.649122807,0.0730430824096,0.18475223919,19.5138678468,-0.765271624939,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0144179943346
194,20.0038910506,19.7719298246,0.0735187040927,0.183919901298,19.5156384777,-0.765487350536,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0134655016523
195,20.0038910506,19.8947368421,0.0731934777037,0.183365917871,19.5172921358,-0.766031750845,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0117429800123
196,20.0038910506,20.0175438596,0.0727725762179,0.182741218599,19.5187342562,-0.766489953731,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0147145973397
197,20.0038910506,20.1403508772,0.0720977065726,0.18232804039,19.520541312,-0.767171393155,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0173089571275
198,20.0038910506,20.2631578947,0.0711533331296,0.18208241798,19.5226669734,-0.767989162723,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0190525210058
199,20.0038910506,20.3859649123,0.070312718563,0.181900697375,19.5250067567,-0.768892025936,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0182400082171
200,20.0038910506,20.5087719298,0.0705883628612,0.18217588054,19.5272467577,-0.769463436842,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0136125429828
201,20.0038910506,20.6315789474,0.0710744631499,0.18221602413,19.5289184735,-0.769858833472,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0195137285075
202,20.0038910506,20.7543859649,0.0716514341785,0.182232663099,19.5313148963,-0.770414303182,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0260993689581
203,20.0038910506,20.8771929825,0.0723126994038,0.182197645477,19.5345200819,-0.771182519203,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0274793640037
204,20.0038910506,21.0,0.0728035582559,0.182350607384,19.5378947407,-0.771830861242,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0253364859283
205,20.0038910506,21.1228070175,0.0734899737826,0.181913687909,19.5410062389,-0.772366105047,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0260971313497
206,20.0038910506,21.2456140351,0.074260523498,0.18131703809,19.5442111498,-0.772801932626,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.028946932989
207,20.0038910506,21.3684210526,0.074633432595,0.181084012284,19.5477660363,-0.772855879386,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0223806406347
208,20.0038910506,21.4912280702,0.0746141418427,0.180794855488,19.550514536,-0.7729581344,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0263950290028
209,20.0038910506,21.6140350877,0.074659356263,0.180820278459,19.5537560308,-0.772717864306,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0331336679038
210,20.0038910506,21.7368421053,0.0746739440802,0.181269210794,19.5578250778,-0.771946222247,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0314129559568
211,20.0038910506,21.8596491228,0.0745046650223,0.181560904633,19.5616828092,-0.77131633615,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0305403221011
212,20.0038910506,21.9824561404,0.0742752512419,0.181754948515,19.5654333751,-0.7707142731,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0346542802473
213,20.0038910506,22.1052631579,0.0739281139572,0.181983282776,19.5696891639,-0.769655223801,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0388113455975
214,20.0038910506,22.2280701754,0.0736240915141,0.182266954062,19.5744554695,-0.768580973127,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.039142255084
215,20.0038910506,22.350877193,0.0738139888257,0.182872308338,19.5792624131,-0.767857909286,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0555033426678
216,20.0038910506,22.4736842105,0.0742725572426,0.18367806077,19.5860786131,-0.767471097329,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0669386909169
