,x [mm],y [mm],u_rms [m/s],v_rms [m/s],u [m/s],w,v [m/s],Reynold_stress_uv,case_name,trailing_edge,phi [deg],alpha [deg],U [m/s],z [z/lambda],vorticity_xy,u_rate_of_change,y_plus,u_plus
105,-1.05555555556,6.86746987952,1.25722019276,0.683178023765,17.3313004604,0.0832519421747,1.73844519453,-0.654167035926,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,-1270.62905488,1.24848290146,239.927995419,32.6429672065
106,-1.05555555556,7.32530120482,1.06784771348,0.611441015666,17.9028950418,0.0781812325716,1.82470610945,-0.441893602099,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,-1110.97865158,1.06799451892,255.923195114,33.7195478831
107,-1.05555555556,7.78313253012,0.84004869984,0.543770283448,18.3918563878,0.0698244005166,1.90663697119,-0.24298341196,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,-898.281109044,0.825170968563,271.918394808,34.6404914222
108,-1.05555555556,8.24096385542,0.612755760106,0.470161222287,18.7696455059,0.0632517115348,1.97342875058,-0.10223111442,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,-640.271883316,0.553040603243,287.913594503,35.3520455161
109,-1.05555555556,8.69879518072,0.435579073498,0.397974639458,19.0228448182,0.0539470323,2.0284757953,-0.0334555150059,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,-387.034666621,0.321766501825,303.908794197,35.8289385725
110,-1.05555555556,9.15662650602,0.337958140637,0.333781466533,19.1701596022,0.0497766059435,2.06941809551,-0.0108362403491,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,-194.122770612,0.181165156286,319.903993892,36.1064014019
111,-1.05555555556,9.61445783133,0.287672168362,0.276216673096,19.2531026858,0.0487905755145,2.10397979077,-0.00557456411962,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,-89.086091303,0.109242842277,335.899193587,36.2626221289
112,-1.05555555556,10.0722891566,0.257846999397,0.227536208158,19.3031174811,0.047245604419,2.12986088104,-0.00467981539741,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,-37.0525397888,0.0694578324005,351.894393281,36.3568234455
113,-1.05555555556,10.5301204819,0.236748246949,0.189399980325,19.3349174525,0.0440667154144,2.14964501634,-0.00537824299952,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,-9.77559708048,0.0563761908352,367.889592976,36.416717706
114,-1.05555555556,10.9879518072,0.22126306156,0.161415888867,19.3607282387,0.0418043652144,2.16747417493,-0.00579782518798,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,-3.56815081101,0.0574104226572,383.88479267,36.4653315217
115,-1.05555555556,11.4457831325,0.210160474892,0.139559405809,19.3870125286,0.0418109490726,2.18260477996,-0.00593532311452,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,0.951287346224,0.0487961760785,399.879992365,36.514837167
116,-1.05555555556,11.9036144578,0.201892727636,0.123150746968,19.4093529466,0.0439479422577,2.19882941825,-0.00621537573255,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,2.14169966965,0.0501606999465,415.87519206,36.5569146518
117,-1.05555555556,12.3614457831,0.196426602219,0.110496366471,19.4323180863,0.0420373515067,2.21418281906,-0.00652562803732,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,0.0645888877842,0.0452287109419,431.870391754,36.6001687806
118,-1.05555555556,12.8192771084,0.193407601112,0.100350037459,19.453025207,0.0399546230521,2.22919884866,-0.00671625113621,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,0.900587913575,0.0449326349239,447.865591449,36.6391700006
119,-1.05555555556,13.2771084337,0.191480049131,0.0926727257223,19.4735967748,0.0382034488538,2.24393777454,-0.0067742707212,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,-5.38709820489,0.0510162987682,463.860791143,36.6779159109
120,-1.05555555556,13.734939759,0.189669801219,0.0869174358208,19.4969536344,0.0399502149846,2.25786329589,-0.00689668180394,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,-3.27309377009,0.0424067430037,479.855990838,36.7219078321
121,-1.05555555556,14.1927710843,0.187857301586,0.0814955637241,19.5163687698,0.039919622518,2.26940550561,-0.0070516195044,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,3.44699006569,0.0397667018806,495.851190533,36.7584756377
122,-1.05555555556,14.6506024096,0.186077496608,0.0783799832913,19.5345752116,0.0348710038566,2.28098542876,-0.00692975641456,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,3.35522459469,0.0421347852369,511.846390227,36.7927669065
123,-1.05555555556,15.1084337349,0.185132736469,0.075713748931,19.5538658362,0.0353129886564,2.29609580452,-0.00687796621079,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,0.585494204685,0.0405205416714,527.841589922,36.8291002
124,-1.05555555556,15.5662650602,0.185194059111,0.0731988877826,19.5724174095,0.0315934329152,2.30934330036,-0.00700383571585,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,0.523359706485,0.0383641225181,543.836789616,36.8640415132
125,-1.05555555556,16.0240963855,0.185069458744,0.0711312574663,19.5899817065,0.0300898949345,2.32270804319,-0.00713102254144,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,-0.17998302168,0.0392495518099,559.831989311,36.8971233223
126,-1.05555555556,16.4819277108,0.184220900559,0.0693321090208,19.6079513809,0.0270766147913,2.3358127736,-0.00708975901086,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,0.330641352056,0.0374643419997,575.827189006,36.9309686469
127,-1.05555555556,16.9397590361,0.183816157901,0.0676102336095,19.6251037302,0.0251194783849,2.34642430996,-0.00714733784871,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,5.16083886576,0.0293694272793,591.8223887,36.9632745652
128,-1.05555555556,17.3975903614,0.183754040876,0.0665650488063,19.638549974,0.0236360717115,2.35816882412,-0.00718342602492,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,4.89761742631,0.03178750912,607.817588395,36.9886001487
129,-1.05555555556,17.8554216867,0.184604306374,0.0664308685998,19.6531032914,0.0214026258759,2.37015129327,-0.00720520850325,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,3.30506505567,0.0318109348983,623.812788089,37.0160108709
130,-1.05555555556,18.313253012,0.185084284582,0.065787716607,19.6676673339,0.0163394428165,2.3826113856,-0.00723109587227,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,-0.727594379855,0.0396626427891,639.807987784,37.0434417935
131,-1.05555555556,18.7710843373,0.184043252286,0.0646501311607,19.6858261342,0.0152024164345,2.39379024733,-0.007255097718,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,-3.67387829471,0.0351397554655,655.803187479,37.0776433311
132,-1.05555555556,19.2289156627,0.183569113454,0.0644181745884,19.7019142151,0.0135156004498,2.4056738278,-0.00724095395298,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,0.405775772359,0.0310885960831,671.798387173,37.1079447326
133,-1.05555555556,19.686746988,0.184193439497,0.0649535257555,19.7161475482,0.00942649814214,2.41849622174,-0.00718751211932,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,2.68681343171,0.0302384480916,687.793586868,37.1347527744
134,-1.05555555556,20.1445783133,0.184110851523,0.0647047009883,19.729991657,0.00746293238306,2.4300160139,-0.00719465780063,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,1.89336127042,0.0318762877967,703.788786562,37.1608277241
135,-1.05555555556,20.6024096386,0.184383073437,0.064170252763,19.7445856201,0.0070045956227,2.44190744146,-0.0073584290589,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,0.702734514648,0.028327625069,719.783986257,37.1883150012
136,-1.05555555556,21.0602409639,0.184999364934,0.0639674790677,19.7575548942,0.00361123072159,2.45385820753,-0.00749241687081,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,-0.993930038068,0.0361590794955,735.779185952,37.2127422271
137,-1.08074534161,1.42682926829,2.00901832924,0.842471541399,9.73357315585,0.0119094516874,0.862265437077,-2.12045882544,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1739.83803314,1.78118742663,50.3304130824,18.1575166638
138,-1.08074534161,1.90243902439,1.99976778717,0.852364816957,10.5807232734,0.00982241750324,1.00614356653,-2.10304214449,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1750.57011158,1.79266463385,67.1072174432,19.7378348193
139,-1.08074534161,2.37804878049,1.97606896168,0.852646059877,11.4333320627,0.0359683838187,1.14065147355,-2.05521869211,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1734.13312556,1.73661374717,83.8840218039,21.3283358667
140,-1.08074534161,2.85365853659,1.96063811976,0.852058643263,12.2592825034,0.0279045798087,1.2666946895,-2.02650245175,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1670.58742757,1.67174820873,100.660826165,22.8691070358
141,-1.08074534161,3.32926829268,1.92614879457,0.844178882037,13.0543822612,-0.00115312424509,1.39006196138,-1.92768730836,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1620.77211366,1.6468819724,117.437630526,24.3523277267
142,-1.08074534161,3.80487804878,1.85446609813,0.833877186794,13.8376553944,0.00054485515618,1.51984837623,-1.7280852382,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1596.40736204,1.61515830443,134.214434886,25.8134864134
143,-1.08074534161,4.28048780488,1.76721343007,0.817082390168,14.6058404416,0.0110691749698,1.64781282226,-1.51983333791,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1594.31650353,1.62002815534,150.991239247,27.2464989949
144,-1.08074534161,4.75609756098,1.66433139865,0.791998876171,15.3763416375,0.00586650185378,1.76643728464,-1.29551501525,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1563.78409736,1.55739708792,167.768043608,28.6838322413
145,-1.08074534161,5.23170731707,1.55273942344,0.756259141668,16.1170548866,-0.0100171641823,1.88131935385,-1.08358181886,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1473.23921513,1.45829508566,184.544847969,30.0655974933
146,-1.08074534161,5.70731707317,1.4311519294,0.718705165905,16.8106342566,-0.00674516225135,1.99403697435,-0.884810898746,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1376.73292886,1.36381192277,201.321652329,31.3594367409
147,-1.08074534161,6.18292682927,1.27818214337,0.668870514566,17.4592765126,-0.00346833565887,2.10641332066,-0.672745524346,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1271.24768453,1.23907896595,218.09845669,32.5694479446
148,-1.08074534161,6.65853658537,1.1066498999,0.606673712032,18.0485945573,-0.0133041674633,2.21047057288,-0.472530726886,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1122.82694172,1.08155629879,234.875261051,33.6687926608
149,-1.08074534161,7.13414634146,0.898200219376,0.539476895472,18.5629932848,-0.0273068685277,2.30380611315,-0.278693752339,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-932.784590304,0.855639661811,251.652065412,34.6283789624
150,-1.08074534161,7.60975609756,0.683671015373,0.472345263266,18.9699438557,-0.0402074193294,2.38985678718,-0.135161996028,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-672.880533269,0.565420701146,268.428869773,35.3875258506
151,-1.08074534161,8.08536585366,0.515196235436,0.401341402293,19.2388634574,-0.0534609071178,2.45316086638,-0.0557142367135,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-399.238515406,0.311825933966,285.205674133,35.8891825466
152,-1.08074534161,8.56097560976,0.420998101588,0.331979912658,19.3871709138,-0.0624548328641,2.50169044329,-0.0280004681522,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-197.990970995,0.172344275668,301.982478494,36.1658430358
153,-1.08074534161,9.03658536585,0.372114629725,0.271093948598,19.4691395328,-0.0605569532613,2.53777984894,-0.0215325663859,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-87.3136697055,0.106275288649,318.759282855,36.3187515865
154,-1.08074534161,9.51219512195,0.346595488864,0.221684990162,19.5196850969,-0.054495259094,2.56170147599,-0.0210657865817,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-31.8072276306,0.0637632103865,335.536087216,36.4130419265
155,-1.08074534161,9.98780487805,0.332185851438,0.184442206981,19.5500115018,-0.0508594268953,2.58411067128,-0.0221022019847,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-5.48099180414,0.0509709030308,352.312891577,36.4696143891
156,-1.08074534161,10.4634146341,0.3219068564,0.157153236436,19.5742537606,-0.0553335637026,2.60415519304,-0.0225035387578,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,0.919496303971,0.046998244968,369.089695937,36.514837167
157,-1.08074534161,10.9390243902,0.314755401221,0.135470005024,19.5966065844,-0.0568557780785,2.62304176845,-0.0227738165628,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,0.318161032395,0.05048625761,385.866500298,36.5565352942
158,-1.08074534161,11.4146341463,0.309398776404,0.120080062187,19.6206183411,-0.053623501922,2.64011621147,-0.0226437291375,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-0.92624002576,0.0450187021893,402.643304659,36.6013280814
159,-1.08074534161,11.8902439024,0.306779829095,0.108807233459,19.642029675,-0.057939207061,2.65755569326,-0.0228063425302,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,2.97068661126,0.0433337858608,419.42010902,36.6412699042
160,-1.08074534161,12.3658536585,0.304617877677,0.0995046221346,19.6626396464,-0.0555015139769,2.67471017466,-0.0229193519795,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,2.08230631217,0.0437699025059,436.196913381,36.6797168231
161,-1.08074534161,12.8414634146,0.302637435565,0.092682820589,19.683457039,-0.0580450972688,2.68963866297,-0.0229578034195,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,1.26462536005,0.0404385892984,452.973717741,36.7185506766
162,-1.08074534161,13.3170731707,0.302373746867,0.0874555909835,19.7026900266,-0.0573173010317,2.70565502435,-0.0231937049124,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,0.782338044647,0.0420244497867,469.750522102,36.754428898
163,-1.08074534161,13.7926829268,0.302280093614,0.0824274108544,19.7226772649,-0.0618559917355,2.72073671701,-0.0234268460294,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-0.516437964731,0.0391333389298,486.527326463,36.7917141381
164,-1.08074534161,14.2682926829,0.301844316149,0.0791603361908,19.7412894627,-0.0623747516572,2.73681929263,-0.0235630554857,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,0.0479210076444,0.0397305869969,503.304130824,36.8264343057
165,-1.08074534161,14.743902439,0.302085809458,0.0764638731212,19.7601857175,-0.0641006557078,2.75251587734,-0.0236926160586,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-0.45973555538,0.0376408917072,520.080935184,36.8616843681
166,-1.08074534161,15.2195121951,0.301863093066,0.0738045866468,19.7780880928,-0.0673362223483,2.76674453399,-0.0236060447508,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,0.454869282126,0.0369963575057,536.857739545,36.8950803958
167,-1.08074534161,15.6951219512,0.301442117079,0.0720234400841,19.7956839214,-0.0688111880097,2.78116430564,-0.0235199831971,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1.8417989876,0.0357209693291,553.634543906,36.9279045751
168,-1.08074534161,16.1707317073,0.302130911168,0.0708978513219,19.8126731629,-0.0717023337634,2.79505114832,-0.0237400631299,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-0.687187661637,0.0334248697044,570.411348267,36.9595971952
169,-1.08074534161,16.6463414634,0.302245737249,0.0700362475247,19.828570357,-0.0719336981481,2.81013040832,-0.0238619387783,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,0.00734835563951,0.0317550487072,587.188152628,36.9892526529
170,-1.08074534161,17.1219512195,0.301792946943,0.068688737216,19.843673368,-0.0775909971844,2.82421222355,-0.0239004584478,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,0.843614877655,0.0308804455653,603.964956988,37.0174265998
171,-1.08074534161,17.5975609756,0.301339769952,0.0679599215078,19.8583604092,-0.0809165691882,2.83879683831,-0.0238997518411,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,1.00756816558,0.033344599148,620.741761349,37.0448245749
172,-1.08074534161,18.0731707317,0.301250405958,0.0671826959608,19.8742194258,-0.0867725567447,2.85249710613,-0.0237833270745,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,0.315113503142,0.0274708119597,637.51856571,37.0744088144
173,-1.08074534161,18.5487804878,0.302241361602,0.0679360460215,19.887284812,-0.090970244391,2.86550261297,-0.0237954729264,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,2.5778871401,0.0265447609682,654.295370071,37.0987816694
174,-1.08074534161,19.0243902439,0.302390495268,0.0677047028427,19.8999097593,-0.0943792106265,2.87957104387,-0.0238997680639,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,1.28625018579,0.0297874689538,671.072174432,37.1223329067
175,-1.08074534161,19.5,0.302829494477,0.0672661804987,19.9140769702,-0.0955943424785,2.89336081214,-0.0240687797914,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,0.364172218741,0.0291710719205,687.848978792,37.1487611631
176,-1.08074534161,19.9756097561,0.303307976756,0.0672981380868,19.9279510166,-0.100151717859,2.90810249811,-0.0241710956526,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,3.51707170424,0.0205529103444,704.625783153,37.1746425352
177,-1.08074534161,20.4512195122,0.302551585606,0.0675377388794,19.9377261812,-0.10522643947,2.92139965843,-0.0238822252628,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,12.4777661661,0.0118176085454,721.402587514,37.1928776388
178,-1.08074534161,23.3048780488,0.000428720857322,0.000100445771203,0.0288221493378,-0.00022024825736,0.00445505812066,-3.40995508391e-05,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1743.73515537,0.0190757011811,822.063413679,0.0537663454631
179,-1.08074534161,1.42682926829,2.00583901941,0.829451744934,8.91962347583,0.0202372237622,0.722088575786,-2.04303536073,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-2031.56950455,1.77562456361,50.3239137076,16.6412812993
180,-1.08074534161,1.90243902439,2.00997253423,0.843011416016,9.76412784145,0.0109549779814,0.876013031612,-2.12583985629,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1757.33769796,1.78967987199,67.0985516101,18.2168673926
181,-1.08074534161,2.37804878049,2.00240765165,0.853160864903,10.6153170489,0.00825220315654,1.01984134759,-2.11250853432,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1754.10945186,1.79247753678,83.8731895126,19.8049253502
182,-1.08074534161,2.85365853659,1.97512560542,0.853280296886,11.4678368529,0.0356283137549,1.15300259027,-2.05348039692,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1729.54989288,1.73055904527,100.647827415,21.395465793
183,-1.08074534161,3.32926829268,1.96366800513,0.848994298876,12.2909076184,0.0269273910883,1.27939992139,-2.03873665367,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1661.3926012,1.66615718167,117.422465318,22.9310633632
184,-1.08074534161,3.80487804878,1.92486702168,0.842437996469,13.0833482292,-0.00513144482565,1.40334985526,-1.91981797119,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1616.15972492,1.6472170113,134.19710322,24.4095144607
185,-1.08074534161,4.28048780488,1.85188127901,0.834291325058,13.8667807101,-0.00261810264444,1.53282168661,-1.72151770824,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1597.04555922,1.61600507191,150.971741123,25.8711591513
186,-1.08074534161,4.75609756098,1.76258747642,0.816956321993,14.6353684883,0.00797697269707,1.65852795216,-1.50779640956,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1594.20314273,1.61556969972,167.746379025,27.3051081799
187,-1.08074534161,5.23170731707,1.6601043435,0.790819180179,15.4037491991,0.0020509271174,1.77777191478,-1.28770288742,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1561.451094,1.55583246192,184.521016928,28.7386708845
188,-1.08074534161,5.70731707317,1.5471962662,0.755382387126,16.1437182968,-0.00967394671034,1.89259228769,-1.07473107085,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1471.76876057,1.45353609541,201.29565483,30.1192262343
189,-1.08074534161,6.18292682927,1.42562086884,0.717373590847,16.8350342447,-0.00541147125526,2.00561462408,-0.878257431497,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1373.23579357,1.35952573982,218.070292733,31.4090097308
190,-1.08074534161,6.65853658537,1.27238918062,0.666853087763,17.4816379502,-0.0047254158436,2.11729140488,-0.66552394226,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1267.33543673,1.23550425182,234.844930635,32.6153738988
191,-1.08074534161,7.13414634146,1.0993266375,0.604341991629,18.069255826,-0.0150221429105,2.22106138936,-0.465140015767,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1115.83246907,1.07136482857,251.619568538,33.7116886026
192,-1.08074534161,7.60975609756,0.890883824627,0.536098444014,18.5788073909,-0.0291836081145,2.31382613247,-0.273510260813,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-921.98023271,0.845248715678,268.39420644,34.6623555169
193,-1.08074534161,8.08536585366,0.675249601985,0.468927180069,18.9808159264,-0.0415434582378,2.3988578163,-0.13046536896,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-661.745074815,0.553314132195,285.168844343,35.4123801274
194,-1.08074534161,8.56097560976,0.509135823029,0.397838242649,19.2439775258,-0.0538170058527,2.46070390248,-0.0533156297869,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-388.572849673,0.303382990376,301.943482245,35.9033589469
195,-1.08074534161,9.03658536585,0.41769671504,0.328895049814,19.3882694359,-0.0620028833588,2.50886308046,-0.0271722975988,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-191.586040036,0.168399999976,318.718120148,36.1725633893
196,-1.08074534161,9.51219512195,0.370688695499,0.268839115818,19.4683621188,-0.0606145341377,2.54493229542,-0.0214761341295,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-83.8343055754,0.103648080427,335.49275805,36.3219917671
197,-1.08074534161,9.98780487805,0.346036567938,0.220049501062,19.517658157,-0.0550528051894,2.5688196592,-0.0211585647813,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-29.8475262449,0.0632567642744,352.267395953,36.4139630528
198,-1.08074534161,10.4634146341,0.331661918214,0.183304371328,19.5477436913,-0.0513301604029,2.59066764795,-0.0221248069074,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-5.06664729055,0.0504244593324,369.042033856,36.4700934309
199,-1.08074534161,10.9390243902,0.321638806967,0.155926053661,19.5717260561,-0.056053702049,2.61041911327,-0.0225639940494,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,0.878902047121,0.0470433659099,385.816671758,36.514837167
200,-1.08074534161,11.4146341463,0.314412835819,0.134703582695,19.5941003399,-0.0567159939388,2.62902097033,-0.0227613346042,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-0.0796091172001,0.0511532300794,402.591309661,36.5565807172
201,-1.08074534161,11.8902439024,0.309168673811,0.119604994754,19.6184293151,-0.0542731528492,2.64591847154,-0.0226139631367,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-1.43806337424,0.0450010351893,419.365947563,36.6019711221
202,-1.08074534161,12.3658536585,0.306643794433,0.10839410847,19.6398322465,-0.0582577109549,2.66358629324,-0.0228082408328,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,3.05983085152,0.0430380509772,436.140585466,36.6419024267
203,-1.08074534161,12.8414634146,0.304593848971,0.0992177800961,19.6603015634,-0.0563965702492,2.68026248308,-0.0229466639924,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,2.111239307,0.0441219603132,452.915223368,36.6800918931
204,-1.08074534161,13.3170731707,0.302678173634,0.0924805909027,19.6812863982,-0.0593610066916,2.69506836677,-0.0229841597604,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,1.40743627646,0.03982672319,469.689861271,36.7192431577
205,-1.08074534161,13.7926829268,0.302380655387,0.0871970136823,19.7002283763,-0.0578806912536,2.71089131682,-0.0232088816048,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,0.883946105527,0.042396504154,486.464499173,36.7545830783
206,-1.08074534161,14.2682926829,0.302280012312,0.0822059378481,19.7203925673,-0.0634609141272,2.72572835695,-0.023452245812,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-0.40817757282,0.0387512004108,503.239137076,36.7922032734
207,-1.08074534161,14.743902439,0.301954184409,0.0791282238574,19.7388230163,-0.0635206448358,2.74192039247,-0.0235859214956,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,0.161928168458,0.0395307009148,520.013774978,36.8265888376
208,-1.08074534161,15.2195121951,0.302185517803,0.0763806138932,19.7576242033,-0.0658750677972,2.75724823425,-0.0236926881013,Sr20R21_phi0_alpha0_U20_loc10_tr.dat,serrated,0,0,20,0.5,-0.687379965091,0.0375473270249,536.788412881,36.8616660853
